🔒 Row ID,usuario_email,admin_acesso,nome,preco_venda,rendimento_receita,ticket_medio,ticket_medio copy,preco_medio,custo_total_receita,cmv,cmv_porcentagem,cmv_porcentagem copy copy,t_cmv,produto_p_pedido,despesa_variavel,margem_cont,margem_cont_porcentagem,t_margem_cont,t_margem_cont copy,R_margem_cliente,R_margem_cliente_a,R_margem_media,R_margem_media_cliente,custo_subproduto,status,preco_venda copy,preco_venda copy cli,preco_venda_status_ativo,if_margem_media,if_margem_media_cli,if_margem_media_ativo,if_margem_media_ativo_cli,R_margem_media copy,R_margem_media copy copy,margem_cont_porcentagem_ativo,cmv_porcentagem_ativo,cmv_porcentagem_ativo copy
48RVOld9QFGrJZUeE43I4Q,brasilmaischocolatearuja@gmail.com,,fondue medio 250 ml-kiwi,"34,99",1,44,"144,32","33,8664516129","20,8002857143","20,8002857143","59,4463724329","34,3277773256","R$ 20,80 (59,45%)","1,2992208485",5,"12,4402142857","35,5536275671","R$ 12,44 (35,55%)","R$ 12,44 (35,55%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
oZTT9xc8RCyLyX0nnynVqw,brasilmaischocolatearuja@gmail.com,,fondue medio 250 ml-uva,"34,99",1,44,"144,32","33,8664516129","18,5802857143","18,5802857143","53,1017025273","34,3277773256","R$ 18,58 (53,10%)","1,2992208485",5,"14,6602142857","41,8982974727","R$ 14,66 (41,90%)","R$ 14,66 (41,90%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
O4VgJppDTuK9ckFfFAtqpA,brasilmaischocolatearuja@gmail.com,,fondue pequeno 175 ml-morango,25,1,44,"144,32","33,8664516129","10,1948095238","10,1948095238","40,7792380952","34,3277773256","R$ 10,19 (40,78%)","1,2992208485",5,"13,5551904762","54,2207619048","R$ 13,56 (54,22%)","R$ 13,56 (54,22%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
ShZlbArmRH-89cjKkzSh4A,brasilmaischocolatearuja@gmail.com,,fondue pequeno 175 ml-abacaxi,25,1,44,"144,32","33,8664516129","9,5137623262","9,5137623262","38,0550493047","34,3277773256","R$ 9,51 (38,06%)","1,2992208485",5,"14,2362376738","56,9449506953","R$ 14,24 (56,94%)","R$ 14,24 (56,94%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
M4TkmmsiSP6j88rkA.RXEA,brasilmaischocolatearuja@gmail.com,,fondue pequeno 175 ml-banana,25,1,44,"144,32","33,8664516129","9,5807428571","9,5807428571","38,3229714286","34,3277773256","R$ 9,58 (38,32%)","1,2992208485",5,"14,1692571429","56,6770285714","R$ 14,17 (56,68%)","R$ 14,17 (56,68%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
JChF1fuWQWi5LziwxWPXyw,monteiropimenta19@gmail.com,x_bh@hotmail.com,americano,"29,9",1,44,"144,32","33,8664516129","14,4","14,4","48,1605351171","34,3277773256","R$ 14,40 (48,16%)","1,2992208485",5,"14,005","46,8394648829","R$ 14,00 (46,84%)","R$ 14,00 (46,84%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
MUR6ITn9QxuYQ7BillawMg,monteiropimenta19@gmail.com,x_bh@hotmail.com,Brasileiro,"35,9",1,44,"144,32","33,8664516129","14,3","14,3","39,8328690808","34,3277773256","R$ 14,30 (39,83%)","1,2992208485",5,"19,805","55,1671309192","R$ 19,80 (55,17%)","R$ 19,80 (55,17%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
tq389dWeQSaSEOkQioasqA,brasilmaischocolatearuja@gmail.com,,fondue pequeno 175 ml-manga,25,1,44,"144,32","33,8664516129","12,7389637527","12,7389637527","50,9558550107","34,3277773256","R$ 12,74 (50,96%)","1,2992208485",5,"11,0110362473","44,0441449893","R$ 11,01 (44,04%)","R$ 11,01 (44,04%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
tw5vSiYjTimUfuNkxaiqow,monteiropimenta19@gmail.com,x_bh@hotmail.com,canadense,"29,9",1,44,"144,32","33,8664516129","13,57","13,57","45,3846153846","34,3277773256","R$ 13,57 (45,38%)","1,2992208485",5,"14,835","49,6153846154","R$ 14,83 (49,62%)","R$ 14,83 (49,62%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
IU9RpESRQVqr5QHrturFEA,monteiropimenta19@gmail.com,x_bh@hotmail.com,Mexicano,"36,9",1,44,"144,32","33,8664516129","19,57","19,57","53,0352303523","34,3277773256","R$ 19,57 (53,04%)","1,2992208485",5,"15,485","41,9647696477","R$ 15,49 (41,96%)","R$ 15,49 (41,96%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
MNTcbNhhTT-EBfmfTV07xA,monteiropimenta19@gmail.com,x_bh@hotmail.com,Português,"37,9",1,44,"144,32","33,8664516129","14,57","14,57","38,4432717678","34,3277773256","R$ 14,57 (38,44%)","1,2992208485",5,"21,435","56,5567282322","R$ 21,44 (56,56%)","R$ 21,44 (56,56%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
6TQPi5wZT7S1wDWG-hiUMQ,monteiropimenta19@gmail.com,x_bh@hotmail.com,Australiano,"35,9",1,44,"144,32","33,8664516129","15,57","15,57","43,3704735376","34,3277773256","R$ 15,57 (43,37%)","1,2992208485",5,"18,535","51,6295264624","R$ 18,53 (51,63%)","R$ 18,53 (51,63%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
paSCsv-HTCSesCXvuhrPiw,monteiropimenta19@gmail.com,x_bh@hotmail.com,Árabe,"34,9",1,44,"144,32","33,8664516129",11,11,"31,5186246418","34,3277773256","R$ 11,00 (31,52%)","1,2992208485",5,"22,155","63,4813753582","R$ 22,16 (63,48%)","R$ 22,16 (63,48%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
SvkqgnJMQEqUOXz3xXJwsw,monteiropimenta19@gmail.com,x_bh@hotmail.com,x-frango,"36,9",1,44,"144,32","33,8664516129",12,12,"32,5203252033","34,3277773256","R$ 12,00 (32,52%)","1,2992208485",5,"23,055","62,4796747967","R$ 23,06 (62,48%)","R$ 23,06 (62,48%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
ZAc6OM0YTo60ewNSS9GwHg,monteiropimenta19@gmail.com,x_bh@hotmail.com,Natural de frango,"31,9",1,44,"144,32","33,8664516129",10,10,"31,3479623824","34,3277773256","R$ 10,00 (31,35%)","1,2992208485",5,"20,305","63,6520376176","R$ 20,30 (63,65%)","R$ 20,30 (63,65%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
4OL4tqHdS8OgD6oS.8tHpg,monteiropimenta19@gmail.com,x_bh@hotmail.com,Smash Cheese,"24,9",1,44,"144,32","33,8664516129",11,11,"44,1767068273","34,3277773256","R$ 11,00 (44,18%)","1,2992208485",5,"12,655","50,8232931727","R$ 12,65 (50,82%)","R$ 12,65 (50,82%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
a.2xmnh6EQfC25jzwOAaxow,brasilmaischocolatearuja@gmail.com,,fondue pequeno 175 ml-maçã,25,1,44,"144,32","33,8664516129","9,6131428571","9,6131428571","38,4525714286","34,3277773256","R$ 9,61 (38,45%)","1,2992208485",5,"14,1368571429","56,5474285714","R$ 14,14 (56,55%)","R$ 14,14 (56,55%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
ZbncK2BJRlG3Q6MzG7ozLg,monteiropimenta19@gmail.com,x_bh@hotmail.com,Smash bacon,"23,9",1,44,"144,32","33,8664516129","12,35","12,35","51,6736401674","34,3277773256","R$ 12,35 (51,67%)","1,2992208485",5,"10,355","43,3263598326","R$ 10,35 (43,33%)","R$ 10,35 (43,33%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
XxO07ykYSESjBi3pD78Gfw,monteiropimenta19@gmail.com,x_bh@hotmail.com,Smash corea,"27,9",1,44,"144,32","33,8664516129",13,13,"46,5949820789","34,3277773256","R$ 13,00 (46,59%)","1,2992208485",5,"13,505","48,4050179211","R$ 13,50 (48,41%)","R$ 13,50 (48,41%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
5hCTGUhhT2aiFFOgDJm4ew,monteiropimenta19@gmail.com,x_bh@hotmail.com,Smash Brasil,"29,9",1,44,"144,32","33,8664516129",10,10,"33,4448160535","34,3277773256","R$ 10,00 (33,44%)","1,2992208485",5,"18,405","61,5551839465","R$ 18,40 (61,56%)","R$ 18,40 (61,56%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
bPu7Yl4nROmXvwhAJJqJeQ,brasilmaischocolatearuja@gmail.com,,fondue pequeno 175 ml-kiwi,25,1,44,"144,32","33,8664516129","12,9781428571","12,9781428571","51,9125714286","34,3277773256","R$ 12,98 (51,91%)","1,2992208485",5,"10,7718571429","43,0874285714","R$ 10,77 (43,09%)","R$ 10,77 (43,09%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
jeOYfjXYTHCdkk-HNyFkRg,brasilmaischocolatearuja@gmail.com,,fondue pequeno 175 ml-uva,25,1,44,"144,32","33,8664516129","10,7831428571","10,7831428571","43,1325714286","34,3277773256","R$ 10,78 (43,13%)","1,2992208485",5,"12,9668571429","51,8674285714","R$ 12,97 (51,87%)","R$ 12,97 (51,87%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
wZKodq3HTuazfihwZqKSYQ,brasilmaischocolatearuja@gmail.com,,fondue grande 500 ml-morango,45,1,44,"144,32","33,8664516129","29,6569285714","29,6569285714","65,9042857143","34,3277773256","R$ 29,66 (65,90%)","1,2992208485",5,"13,0930714286","29,0957142857","R$ 13,09 (29,10%)","R$ 13,09 (29,10%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
NT4n7yViQZ6qw8hfQn9m8Q,brasilmaischocolatearuja@gmail.com,,fondue grande 500 ml-abacaxi,45,1,44,"144,32","33,8664516129","26,8057117573","26,8057117573","59,5682483495","34,3277773256","R$ 26,81 (59,57%)","1,2992208485",5,"15,9442882427","35,4317516505","R$ 15,94 (35,43%)","R$ 15,94 (35,43%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
wZyLa1kxS3O13w2Q7E1ppg,brasilmaischocolatearuja@gmail.com,,fondue grande 500 ml-banana,45,1,44,"144,32","33,8664516129","27,2925285714","27,2925285714","60,6500634921","34,3277773256","R$ 27,29 (60,65%)","1,2992208485",5,"15,4574714286","34,3499365079","R$ 15,46 (34,35%)","R$ 15,46 (34,35%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
TAwCQMDkT-Gj57Jfi1wWyA,cardapioanotaai@gmail.com,,TEMAKI SEM ARROZ,"47,99",1,44,"144,32","33,8664516129","12,76988","12,76988","26,6094603042","34,3277773256","R$ 12,77 (26,61%)","1,2992208485",5,"32,82062","68,3905396958","R$ 32,82 (68,39%)","R$ 32,82 (68,39%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
K5hv58u7T1aJ5QWlEh8HwA,brasilmaischocolatearuja@gmail.com,,fondue grande 500 ml-manga,45,1,44,"144,32","33,8664516129","36,6186823028","36,6186823028","81,3748495617","34,3277773256","R$ 36,62 (81,37%)","1,2992208485",5,"6,1313176972","13,6251504383","R$ 6,13 (13,63%)","R$ 6,13 (13,63%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
oErQcPnjT2KEY.RqNhbPOA,brasilmaischocolatearuja@gmail.com,,fondue grande 500 ml-maçã,45,1,44,"144,32","33,8664516129","26,5194285714","26,5194285714","58,9320634921","34,3277773256","R$ 26,52 (58,93%)","1,2992208485",5,"16,2305714286","36,0679365079","R$ 16,23 (36,07%)","R$ 16,23 (36,07%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
UJ9wyjjSRkKnQ0jgIatzkw,brasilmaischocolatearuja@gmail.com,,fondue grande 500 ml-kiwi,45,1,44,"144,32","33,8664516129","36,1194285714","36,1194285714","80,2653968254","34,3277773256","R$ 36,12 (80,27%)","1,2992208485",5,"6,6305714286","14,7346031746","R$ 6,63 (14,73%)","R$ 6,63 (14,73%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
I9CNAKtyTVejJMxT1HG4jw,brasilmaischocolatearuja@gmail.com,,fondue grande 500 ml-uva,45,1,44,"144,32","33,8664516129","30,6294285714","30,6294285714","68,0653968254","34,3277773256","R$ 30,63 (68,07%)","1,2992208485",5,"12,1205714286","26,9346031746","R$ 12,12 (26,93%)","R$ 12,12 (26,93%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
jpYWhjxsTBiptB3JyulKkQ,brasilmaischocolatearuja@gmail.com,,fondue extra grande 750 ml-morango,75,1,44,"144,32","33,8664516129","45,528047619","45,528047619","60,7040634921","34,3277773256","R$ 45,53 (60,70%)","1,2992208485",5,"25,721952381","34,2959365079","R$ 25,72 (34,30%)","R$ 25,72 (34,30%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
4GGfBUCaRq2qgoz6itCzbw,brasilmaischocolatearuja@gmail.com,,fondue extra grande 750 ml abacaxi,75,1,44,"144,32","33,8664516129","42,7644045512","42,7644045512","57,0192060683","34,3277773256","R$ 42,76 (57,02%)","1,2992208485",5,"28,4855954488","37,9807939317","R$ 28,49 (37,98%)","R$ 28,49 (37,98%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
hBzmioeXRn6Rb1gdyMBuew,brasilmaischocolatearuja@gmail.com,,fondue extra grande 750 ml-uva,75,1,44,"144,32","33,8664516129","48,0897142857","48,0897142857","64,1196190476","34,3277773256","R$ 48,09 (64,12%)","1,2992208485",5,"23,1602857143","30,8803809524","R$ 23,16 (30,88%)","R$ 23,16 (30,88%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
JPdadb7nQdS4SOeuTo0VvA,brasilmaischocolatearuja@gmail.com,,fondue extra grande 750 ml-kiwi,75,1,44,"144,32","33,8664516129","54,0697142857","54,0697142857","72,092952381","34,3277773256","R$ 54,07 (72,09%)","1,2992208485",5,"17,1802857143","22,907047619","R$ 17,18 (22,91%)","R$ 17,18 (22,91%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
jOfOJu0ITa6QoNc2KMhqZg,brasilmaischocolatearuja@gmail.com,,fondue extra grande 750 ml-maçã,75,1,44,"144,32","33,8664516129","43,3197142857","43,3197142857","57,7596190476","34,3277773256","R$ 43,32 (57,76%)","1,2992208485",5,"27,9302857143","37,2403809524","R$ 27,93 (37,24%)","R$ 27,93 (37,24%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
c-1pZtzzRqCBdMo5YaMk9A,brasilmaischocolatearuja@gmail.com,,fondue extra grande 750 ml-manga,75,1,44,"144,32","33,8664516129","53,7637441365","53,7637441365","71,6849921819","34,3277773256","R$ 53,76 (71,68%)","1,2992208485",5,"17,4862558635","23,3150078181","R$ 17,49 (23,32%)","R$ 17,49 (23,32%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
dZ-6z4mmSoaG0O5Lf7XJtw,brasilmaischocolatearuja@gmail.com,,fondue extra grande 750 ml-banana,75,1,44,"144,32","33,8664516129","43,0005142857","43,0005142857","57,3340190476","34,3277773256","R$ 43,00 (57,33%)","1,2992208485",5,"28,2494857143","37,6659809524","R$ 28,25 (37,67%)","R$ 28,25 (37,67%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
eFIT-8ksSOGJCw5SO9S.qw,cintiadauna@icloud.com,,Parmegiana Frango Casal,"39,99",1,44,"144,32","33,8664516129","11,6","11,6","29,007251813","34,3277773256","R$ 11,60 (29,01%)","1,2992208485",5,"26,3905","65,992748187","R$ 26,39 (65,99%)","R$ 26,39 (65,99%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
igesSIidSD2MmH2EKlo8Eg,cintiadauna@icloud.com,,Parmegiana Frango Familia,56,1,44,"144,32","33,8664516129","16,8","16,8",30,"34,3277773256","R$ 16,80 (30,00%)","1,2992208485",5,"36,4",65,"R$ 36,40 (65,00%)","R$ 36,40 (65,00%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
b-YzsOvfRMWvvpDczo4HTg,cintiadauna@icloud.com,,"Parmegiana Carne Família

",62,1,44,"144,32","33,8664516129","18,5","18,5","29,8387096774","34,3277773256","R$ 18,50 (29,84%)","1,2992208485",5,"40,4","65,1612903226","R$ 40,40 (65,16%)","R$ 40,40 (65,16%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
OqzspH-nTu-PLqAs8Suxxg,cintiadauna@icloud.com,,Parmegiana Carne Casal,44,1,44,"144,32","33,8664516129","13,06","13,06","29,6818181818","34,3277773256","R$ 13,06 (29,68%)","1,2992208485",5,"28,74","65,3181818182","R$ 28,74 (65,32%)","R$ 28,74 (65,32%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
ZkFj1rhLQoiuHy4UPI650Q,boiburgerhamburgueria@gmail.com,,Boi Burger ,"33,9",,44,"144,32","33,8664516129","9,68",,,"34,3277773256", (),"1,2992208485",5,"32,205",95,"R$ 32,21 (95,00%)","R$ 32,21 (95,00%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
eOLJ8rt8Sv-J6h9CYMruBw,acyoli81@gmail.com,,Brigadeiro P,20,1,44,"144,32","33,8664516129",11,11,55,"34,3277773256","R$ 11,00 (55,00%)","1,2992208485",5,8,40,"R$ 8,00 (40,00%)","R$ 8,00 (40,00%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
FU5FfHxdS8CewFQq5GKpmg,acyoli81@gmail.com,,Brigadeiro G,40,1,44,"144,32","33,8664516129","15,75","15,75","39,375","34,3277773256","R$ 15,75 (39,38%)","1,2992208485",5,"22,25","55,625","R$ 22,25 (55,63%)","R$ 22,25 (55,63%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
BpwC5ehLS1mtAov4LVZ-ig,acyoli81@gmail.com,,Brigadeiro F,40,1,44,"144,32","33,8664516129","24,01","24,01","60,025","34,3277773256","R$ 24,01 (60,02%)","1,2992208485",5,"13,99","34,975","R$ 13,99 (34,98%)","R$ 13,99 (34,98%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
TWmstI6sSb6a6gkwEfM8lQ,muccacookies@gmail.com,,CooKie Brigadeiro Tradicional,"17,9",47,44,"144,32","33,8664516129","101,2980654798","2,1552779889","12,040659156","34,3277773256","R$ 2,16 (12,04%)","1,2992208485",5,"14,8497220111","82,959340844","R$ 14,85 (82,96%)","R$ 14,85 (82,96%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
vCriiSbSTCWmnvcLxMosXg,cintiadauna@icloud.com,,Nome do Produto ,,1,44,"144,32","33,8664516129",,,,"34,3277773256", (),"1,2992208485",5,,, (),,"636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
a.Z6hFMttQJqAoV2hFtDamQ,fabriciogguedes@hotmail.com,,Pizza de Strogonoff de Carne,"99,8",1,44,"144,32","33,8664516129","27,2566666667","27,2566666667","27,3112892452","34,3277773256","R$ 27,26 (27,31%)","1,2992208485",5,"67,5533333333","67,6887107548","R$ 67,55 (67,69%)","R$ 67,55 (67,69%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
e2CJJ7.ISLOTrpANBFfOtA,fabriciogguedes@hotmail.com,,Pizza Baina,"65,9",1,44,"144,32","33,8664516129","17,4051666667","17,4051666667","26,4114820435","34,3277773256","R$ 17,41 (26,41%)","1,2992208485",5,"45,1998333333","68,5885179565","R$ 45,20 (68,59%)","R$ 45,20 (68,59%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
7VujfVVnQ5GV1MEj1msQnw,fabriciogguedes@hotmail.com,,Pizza Portuguesa,"65,9",1,44,"144,32","33,8664516129","14,06","14,06","21,3353566009","34,3277773256","R$ 14,06 (21,34%)","1,2992208485",5,"48,545","73,6646433991","R$ 48,55 (73,66%)","R$ 48,55 (73,66%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
EDjB7NZRQ9ODQLE8B99Y4Q,braseiro.burger19@gmail.com,,BRASA PRIME,"33,9",1,44,"144,32","33,8664516129","9,04","9,04","26,6666666667","34,3277773256","R$ 9,04 (26,67%)","1,2992208485",5,"23,165","68,3333333333","R$ 23,17 (68,33%)","R$ 23,17 (68,33%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
UqBhN25eQKmlT2rFLmJcfQ,labibeb@gmail.com,,FOCACCIA,,,44,"144,32","33,8664516129",,,,"34,3277773256", (),"1,2992208485",5,,, (),,"636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
ccjW8J7SRH20YEpQ4aZuXw,diadepizzatreslagoas@gmail.com,,Pizza Grande - Ferrúcio,"79,99",1,44,"144,32","33,8664516129","28,3571","28,3571","35,4508063508","34,3277773256","R$ 28,36 (35,45%)","1,2992208485",5,"47,6334","59,5491936492","R$ 47,63 (59,55%)","R$ 47,63 (59,55%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
i78hUbnpRfKuIiKHD6-sCw,edocessistemahunter@gmail.com,,Duo Cookie - Brigadeiro,"14,9",8,44,"144,32","33,8664516129","38,9606255149","4,8700781894","32,6850885192","34,3277773256","R$ 4,87 (32,69%)","1,2992208485",5,"9,2849218106","62,3149114808","R$ 9,28 (62,31%)","R$ 9,28 (62,31%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
u4muW.uxTZSR9nkYL1GSUg,edocessistemahunter@gmail.com,,Brownie - Brigadeiro,"15,99",24,44,"144,32","33,8664516129","73,0372257426","3,0432177393","19,0320058741","34,3277773256","R$ 3,04 (19,03%)","1,2992208485",5,"12,1472822607","75,9679941259","R$ 12,15 (75,97%)","R$ 12,15 (75,97%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
fxDz1Oc2SMSt2F0oC7RAcg,edocessistemahunter@gmail.com,,Brownie - Doce de Leite,"15,99",24,44,"144,32","33,8664516129","82,3278924092","3,4303288504","21,452963417","34,3277773256","R$ 3,43 (21,45%)","1,2992208485",5,"11,7601711496","73,547036583","R$ 11,76 (73,55%)","R$ 11,76 (73,55%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
XuGbPdagS7eg4mD621NVig,edocessistemahunter@gmail.com,,Brownie - Ninho,"15,99",24,44,"144,32","33,8664516129","75,7465590759","3,1561066282","19,7380026777","34,3277773256","R$ 3,16 (19,74%)","1,2992208485",5,"12,0343933718","75,2619973223","R$ 12,03 (75,26%)","R$ 12,03 (75,26%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
CqEf.yB-T8CIM02P2YDOxg,edocessistemahunter@gmail.com,,Fatia Cookie - Brigadeiro,"30,99",8,44,"144,32","33,8664516129","41,4173418022","5,1771677253","16,705930059","34,3277773256","R$ 5,18 (16,71%)","1,2992208485",5,"24,2633322747","78,294069941","R$ 24,26 (78,29%)","R$ 24,26 (78,29%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
0bsL-M0DT2enF5G-cYWI5w,edocessistemahunter@gmail.com,,Fatia Cookie - Nutella,"32,99",8,44,"144,32","33,8664516129","77,9062306911","9,7382788364","29,5188809833","34,3277773256","R$ 9,74 (29,52%)","1,2992208485",5,"21,6022211636","65,4811190167","R$ 21,60 (65,48%)","R$ 21,60 (65,48%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
ITl1D6QRQFGbeQ5cpl-viw,edocessistemahunter@gmail.com,,Fatia Brownie - Ninho com Nutella,"31,99",8,44,"144,32","33,8664516129","74,8203368537","9,3525421067","29,2358302804","34,3277773256","R$ 9,35 (29,24%)","1,2992208485",5,"21,0379578933","65,7641697196","R$ 21,04 (65,76%)","R$ 21,04 (65,76%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
0qttSOKeRbmDZoVi4mWbPA,edocessistemahunter@gmail.com,,Palha Italiana - Ninho,"16,99",17,44,"144,32","33,8664516129","62,5006666667","3,6765098039","21,6392572332","34,3277773256","R$ 3,68 (21,64%)","1,2992208485",5,"12,4639901961","73,3607427668","R$ 12,46 (73,36%)","R$ 12,46 (73,36%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
OH-hD0PQQH-X8TbXZGL6mA,edocessistemahunter@gmail.com,,Palha Italiana - Ninho com Oreo,"16,99",18,44,"144,32","33,8664516129","73,4626666667","4,0812592593","24,0215377237","34,3277773256","R$ 4,08 (24,02%)","1,2992208485",5,"12,0592407407","70,9784622763","R$ 12,06 (70,98%)","R$ 12,06 (70,98%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
YYuPIJ59QuGujkUXMHcJEA,edocessistemahunter@gmail.com,,Palha Italiana - Tradicional,"16,99",15,44,"144,32","33,8664516129","53,0944253795","3,5396283586","20,8335983439","34,3277773256","R$ 3,54 (20,83%)","1,2992208485",5,"12,6008716414","74,1664016561","R$ 12,60 (74,17%)","R$ 12,60 (74,17%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
